"","city","state","long","lat","value"
"3361","Warrenville","IL",-88.17,41.8,2
"3362","Warrington","PA",-75.14,40.22,1
"3363","Warsaw","IN",-85.825,41.245,2
"3364","Warwick","RI",-71.4583333333333,41.7216666666667,6
"3365","Washington","DC",-77.035632183908,38.9083908045977,87
"3366","Washington","MO",-90.98,38.53,1
"3367","Washington","PA",-80.22,40.19,1
"3368","Washington Dc","DC",-77.0433333333333,38.8666666666667,3
"3369","Washington Township","PA",-80.23,40.18,1
"3370","Washougal","WA",-122.355,45.58,2
"3371","Wasilla","AK",-149.4175,61.58,4
"3372","Watauga","TX",-97.26,32.89,2
"3373","Watchung","NJ",-74.41,40.64,1
"3374","Waterbury","CT",-73.045,41.565,2
"3375","Waterfall","PA",-78.09,40.06,1
"3376","Waterford","CT",-72.14,41.37,1
"3377","Waterford","MI",-83.39,42.66,1
"3378","Waterloo","IA",-92.33,42.46,3
"3379","Watertown","CT",-73.11,41.59,1
"3380","Watertown","MA",-71.17,42.365,2
"3381","Watertown","NY",-75.955,43.975,2
"3382","Watertown","SD",-97.07,44.89,1
"3383","Waterville","ME",-69.64,44.57,1
"3384","Waterville","OH",-83.76,41.51,1
"3385","Watsonville","CA",-121.77,36.92,2
"3386","Waukegan","IL",-87.86,42.3075,4
"3387","Waukesha","WI",-88.225,43.0075,4
"3388","Wausau","WI",-89.655,44.935,2
"3389","Wauwatosa","WI",-88.05,43.06625,8
"3390","Waverly","OH",-82.98,39.13,1
"3391","Waxahachie","TX",-96.84,32.42,2
"3392","Waxhaw","NC",-80.78,34.985,2
"3393","Waycross","GA",-82.34,31.21,1
"3394","Wayland","MA",-71.36,42.32,1
"3395","Wayne","NJ",-74.2466666666667,40.92,6
"3396","Wayne","PA",-75.3933333333333,40.05,3
"3397","Waynesboro","VA",-78.945,38.06,2
"3398","Waynesville","MO",-92.23,37.81,1
"3399","Waynesville","NC",-82.99,35.5,1
"3400","Wayzata","MN",-93.51,44.97,1
"3401","Weatherford","TX",-97.79,32.74,3
"3402","Weaverville","CA",-122.93,40.72,1
"3403","Weaverville","NC",-82.57,35.7,1
"3404","Webb City","MO",-94.48,37.14,1
"3405","Webster","MA",-71.86,42.06,1
"3406","Webster","NY",-77.455,43.21,2
"3407","Webster","TX",-95.15,29.552,5
"3408","Webster Groves","MO",-90.34,38.59,1
"3409","Weirton","WV",-80.55,40.4,1
"3410","Wellesley","MA",-71.295,42.3,2
"3411","Wellington","FL",-80.2175,26.64,4
"3412","Wenatchee","WA",-120.326666666667,47.44,3
"3413","Wendover","NV",-114.04,40.74,1
"3414","Wentzville","MO",-90.865,38.82,2
"3415","Weslaco","TX",-98.01,26.17,1
"3416","Wesley Chapel","FL",-82.355,28.175,2
"3417","Wesley Chapel","NC",-80.7,35,1
"3418","West Allis","WI",-88.05,43,2
"3419","West Babylon","NY",-73.34,40.69,1
"3420","West Bend","WI",-88.18,43.4,1
"3421","West Bloomfield","MI",-83.36,42.54,1
"3422","West Burlington","IA",-91.17,40.82,1
"3423","West Caldwell","NJ",-74.3,40.85,1
"3424","West Chester","OH",-84.4,39.3566666666667,3
"3425","West Chester","PA",-75.59,39.97,4
"3426","West Chicago","IL",-88.21,41.91,1
"3427","West Covina","CA",-117.904,34.056,5
"3428","West Des Moines","IA",-93.78,41.5814285714286,7
"3429","West Dundee","IL",-88.29,42.1,1
"3430","West Gardiner","ME",-69.77,44.23,1
"3431","West Grove","PA",-75.87,39.82,1
"3432","West Hartford","CT",-72.7425,41.7675,4
"3433","West Haven","CT",-72.965,41.27,2
"3434","West Hills","CA",-118.63,34.19,5
"3435","West Hollywood","CA",-118.372857142857,34.0871428571429,7
"3436","West Homestead","PA",-79.92,40.41,2
"3437","West Jordan","UT",-111.9725,40.6,4
"3438","West Lafayette","IN",-86.9125,40.4275,4
"3439","West Lawn","PA",-76,40.34,1
"3440","West Linn","OR",-122.6375,45.37,4
"3441","West Los Angeles","CA",-118.455,34.045,2
"3442","West Marietta","GA",-84.63,33.95,1
"3443","West Melbourne","FL",-80.66,28.06,2
"3444","West Milwaukee","WI",-87.97,43.02,2
"3445","West New York","NJ",-74.01,40.78,1
"3446","West Nyack","NY",-73.9566666666667,41.1,3
"3447","West Palm","FL",-80.21,26.65,1
"3448","West Palm Beach","FL",-80.0933333333333,26.7022222222222,9
"3449","West Point","NY",-73.97,41.4,1
"3450","West Point","UT",-112.06,41.12,1
"3451","West Roxbury","MA",-71.15,42.29,1
"3452","West Sacramento","CA",-121.5525,38.565,4
"3453","West St. Paul","MN",-93.08,44.9,1
"3454","West Union","SC",-83.04,34.75,1
"3455","West Unity","OH",-84.4,41.61,2
"3456","West Valley City","UT",-112.01,40.7,3
"3457","Westboro","MA",-71.61,42.27,1
"3458","Westborough","MA",-71.63,42.28,2
"3459","Westbury","NY",-73.59,40.7533333333333,3
"3460","Westchester","CA",-118.4,33.96,1
"3461","Westchester","IL",-87.9,41.85,1
"3462","Westchester","OH",-84.4,39.335,2
"3463","Westchester","PA",-75.56,39.9,1
"3464","Western Springs","IL",-87.9,41.81,1
"3465","Westerville","OH",-82.922,40.118,5
"3466","Westfield","IN",-86.1433333333333,40.0266666666667,3
"3467","Westfield","MA",-72.73,42.11,1
"3468","Westfield","NJ",-74.35,40.65,1
"3469","Westford","MA",-71.42,42.57,1
"3470","Westlake","CA",-118.83,34.15,1
"3471","Westlake","OH",-81.955,41.46,2
"3472","Westlake Village","CA",-118.82,34.18,1
"3473","Westland","MI",-83.395,42.34,2
"3474","Westminister","MD",-76.97,39.57,1
"3475","Westminster","CA",-118.00125,33.74375,8
"3476","Westminster","CO",-105.044,39.888,15
"3477","Westminster","MD",-76.995,39.575,2
"3478","Westmont","IL",-87.98,41.81,1
"3479","Westmoreland","NY",-75.4,43.12,1
"3480","Weston","FL",-80.3766666666667,26.0966666666667,3
"3481","Westport","CT",-73.33,41.14,3
"3482","Westwood","CA",-118.44,34.055,2
"3483","Westwood","MA",-71.19,42.2166666666667,3
"3484","Westwood","NJ",-74.03,40.99,1
"3485","Wethersfield","CT",-72.66,41.69,1
"3486","Wexford","PA",-80.0666666666667,40.6233333333333,3
"3487","Weymouth","MA",-70.96,42.17,1
"3488","Wheat Ridge","CO",-105.105714285714,39.7728571428571,7
"3489","Wheaton","IL",-88.112,41.858,5
"3490","Wheaton","MD",-77.0525,39.04,4
"3491","Wheeling","IL",-87.9233333333333,42.1466666666667,3
"3492","Wheeling","WV",-80.7,40.07,1
"3493","White Bear Lake","MN",-93.02,45.055,2
"3494","White Lake","MI",-83.515,42.65,2
"3495","White Marsh","MD",-76.45,39.37,1
"3496","White Plains","NY",-73.7633333333333,41.03,3
"3497","Whitefish","MT",-114.34,48.4,1
"3498","Whitefish Bay","WI",-87.91,43.12,1
"3499","Whitehall","OH",-82.9,39.97,1
"3500","Whitehall","PA",-75.48,40.63,2
"3501","Whitehouse Station","NJ",-74.76,40.62,1
"3502","Whitestone","NY",-73.83,40.78,1
"3503","Whitestown","IN",-86.35,39.95,1
"3504","Whittier","CA",-118.03,33.96625,8
"3505","Wichita","KS",-97.3505263157895,37.6931578947368,19
"3506","Wichita Falls","TX",-98.53,33.87,2
"3507","Wickenburg","AZ",-112.77,33.96,1
"3508","Wildomar","CA",-117.243333333333,33.5966666666667,3
"3509","Wildwood","MO",-90.63,38.58,1
"3510","Wilkes Barre","PA",-75.89,41.24,1
"3511","Wilkes-barre","PA",-75.86,41.24,1
"3512","Willcox","AZ",-109.84,32.26,1
"3513","Williams","AZ",-112.19,35.25,1
"3514","Williamsburg","VA",-76.7209090909091,37.2918181818182,11
"3515","Williamsport","PA",-77,41.24,1
"3516","Williamston","MI",-84.28,42.69,1
"3517","Williamsville","NY",-78.725,42.975,2
"3518","Willis","TX",-95.49,30.39,1
"3519","Williston","VT",-73.11,44.45,1
"3520","Willits","CA",-123.35,39.4,1
"3521","Willoughby","OH",-81.43,41.63,2
"3522","Willow Grove","PA",-75.12,40.14,2
"3523","Willowbrook","IL",-87.94,41.76,1
"3524","Willows","CA",-122.21,39.53,1
"3525","Wilmette","IL",-87.7325,42.0825,4
"3526","Wilmington","DE",-75.5675,39.77,8
"3527","Wilmington","MA",-71.17,42.57,2
"3528","Wilmington","NC",-77.8622222222222,34.2155555555556,9
"3529","Wilson","NC",-77.965,35.74,2
"3530","Wilsonville","OR",-122.77,45.31,4
"3531","Wilton","CT",-73.43,41.19,1
"3532","Wilton Manors","FL",-80.13,26.16,1
"3533","Winchester","CA",-117.12,33.59,1
"3534","Winchester","KY",-84.21,37.99,1
"3535","Winchester","MA",-71.14,42.45,1
"3536","Winchester","VA",-78.15,39.185,4
"3537","Windsor","CA",-122.8075,38.545,4
"3538","Windsor","CO",-104.93,40.48,2
"3539","Windsor","CT",-72.65,41.89,1
"3540","Windsor Heights","IA",-93.72,41.6,1
"3541","Winnetka","IL",-87.74,42.11,1
"3542","Winona","MN",-91.62,44.03,1
"3543","Winston Salem","NC",-80.2833333333333,36.1,3
"3544","Winston-salem","NC",-80.2941666666667,36.1133333333333,12
"3545","Winter Garden","FL",-81.595,28.52,2
"3546","Winter Haven","FL",-81.73,28,1
"3547","Winter Park","CO",-105.76,39.89,1
"3548","Winter Park","FL",-81.33,28.5983333333333,6
"3549","Winter Springs","FL",-81.27,28.65,1
"3550","Wisconsin Dells","WI",-89.79,43.62,1
"3551","Witchita","KS",-97.25,37.68,1
"3552","Woburn","MA",-71.1366666666667,42.5133333333333,3
"3553","Wood Village","OR",-122.43,45.53,2
"3554","Woodbridge","CT",-72.98,41.34,1
"3555","Woodbridge","NJ",-74.285,40.56,2
"3556","Woodbridge","VA",-77.3,38.6466666666667,6
"3557","Woodburn","OR",-122.855,45.1525,4
"3558","Woodbury","MN",-92.9342857142857,44.9271428571429,7
"3559","Woodbury","NY",-73.48,40.82,1
"3560","Woodcliff Lake","NJ",-74.07,41.04,1
"3561","Woodhaven","MI",-83.225,42.14,2
"3562","Woodinville","WA",-122.13,47.7533333333333,3
"3563","Woodland","CA",-121.75,38.675,4
"3564","Woodland","WA",-122.75,45.91,2
"3565","Woodland Hills","CA",-118.601,34.172,10
"3566","Woodland Park","CO",-105.045,38.975,2
"3567","Woodlands","TX",-95.46,30.16,1
"3568","Woodmere","OH",-81.48,41.46,1
"3569","Woodridge","IL",-88.0433333333333,41.7633333333333,3
"3570","Woods Cross","UT",-111.9,40.86,2
"3571","Woodside","NY",-73.91,40.75,1
"3572","Woodstock","GA",-84.5316666666667,34.1,6
"3573","Woodstock","IL",-88.45,42.31,1
"3574","Woodstock","OR",-122.62,45.48,1
"3575","Woodway","TX",-97.22,31.5,1
"3576","Wooster","OH",-81.95,40.85,1
"3577","Worcester","MA",-71.79,42.2866666666667,3
"3578","Worthington","OH",-83.02,40.11,1
"3579","Wright-patterson Afb","OH",-84.03,39.81,1
"3580","Wyckoff","NJ",-74.17,41.01,1
"3581","Wylie","TX",-96.564,33.01,5
"3582","Wynnewood","PA",-75.275,40,2
"3583","Wyoming","MI",-85.7,42.86,2
"3584","Wyomissing","PA",-75.98,40.34,1
"3585","Wytheville","VA",-81.1,36.96,1
"3586","Yakima","WA",-120.540909090909,46.5945454545455,11
"3587","Yankton","SD",-97.4,42.89,1
"3588","Yardley","PA",-74.85,40.22,2
"3589","Yardville","NJ",-74.63,40.18,1
"3590","Yelm","WA",-122.59,46.93,2
"3591","Yonkers","NY",-73.85,40.95,6
"3592","Yorba Linda","CA",-117.805,33.89,2
"3593","York","NE",-97.6,40.82,1
"3594","York","PA",-76.7157142857143,39.9557142857143,7
"3595","Yorktown","VA",-76.475,37.17,2
"3596","Yorktown Heights","NY",-73.78,41.27,1
"3597","Yorkville","IL",-88.455,41.67,2
"3598","Youngstown","OH",-80.66,41.17,1
"3599","Ypsilanti","MI",-83.625,42.23,2
"3600","Yreka","CA",-122.65,41.7,1
"3601","Yuba City","CA",-121.634,39.134,5
"3602","Yucaipa","CA",-117.083333333333,34.0333333333333,3
"3603","Yucca Valley","CA",-116.4,34.13,1
"3604","Yukon","OK",-97.76,35.48,2
"3605","Yulee","FL",-81.555,30.63,2
"3606","Yuma","AZ",-114.55875,32.67375,8
"3607","Zanesville","OH",-82.025,39.985,2
"3608","Zeeland","MI",-86.02,42.83,1
"3609","Zephyr Cove","NV",-119.94,38.99,1
"3610","Zionsville","IN",-86.28,39.95,1
